,directors_movieCount,directors_ratingSum,directors_normalizedMovieRank,directors_googleHits,directors_normalizedGoogleRank,directors_normalizedRating
60,6.0,150.0,1.3552600145339966,35100.0,1.2522499561309814,1.39509999752045
61,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
62,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
63,3.0,100.0,1.9473700523376465,75000.0,1.5493299961090088,2.03146004676819
64,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
65,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
66,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
67,16.0,640.0,2.4210500717163086,356000.0,3.6415200233459473,2.90282011032104
68,5.0,240.0,2.9894700050354004,75400.0,1.5523099899291992,3.04990005493164
69,6.0,410.0,4.434209823608398,16600.0,1.1145100593566897,4.3755002021789595
70,4.0,290.0,4.730259895324707,742000.0,6.5154900550842285,5.71972990036011
71,9.0,380.0,2.5789499282836914,97300.0,1.7153700590133667,2.6807799339294403
72,10.0,580.0,3.7000000476837163,4295.0,1.0228950381278992,3.640475034713745
73,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
74,7.0,390.0,3.5375900268554688,105000.0,1.772699952125549,3.6283199787139906
75,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
76,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
77,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
78,11.0,670.0,3.9066998958587646,622000.0,5.622029781341553,4.740789890289309
79,3.0,80.0,1.4736800193786619,95800.0,1.704200029373169,1.5990500450134297
80,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
81,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
82,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
83,3.0,240.0,5.263160228729248,68900.0,1.5039099454879759,5.26122999191284
84,11.0,670.0,3.9066998958587646,622000.0,5.622029781341553,4.740789890289309
85,3.0,70.0,1.236840009689331,1710.0,1.0036499500274658,1.23087000846863
86,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
87,5.0,130.0,1.42631995677948,22800.0,1.160670042037964,1.44660997390747
88,3.0,140.0,2.894740104675293,1480.0,1.0019400119781494,2.84984993934631
89,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
90,8.0,250.0,1.799340009689331,24800.0,1.175570011138916,1.8138600587844802
91,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
92,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
93,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
94,7.0,600.0,5.669169902801514,34400.0,1.247040033340454,5.607619762420651
95,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
96,5.0,130.0,1.42631995677948,22800.0,1.160670042037964,1.44660997390747
97,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
98,3.0,80.0,1.4736800193786619,95800.0,1.704200029373169,1.5990500450134297
99,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
100,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
101,17.0,680.0,2.4210500717163086,934000.0,7.945040225982666,3.74349999427795
102,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
103,7.0,420.0,3.84210991859436,239000.0,2.770400047302246,4.12063980102539
104,10.0,490.0,3.060529947280884,185000.0,2.368340015411377,3.27870988845825
105,6.0,270.0,2.776319980621338,11100.0,1.0735599994659424,2.74817991256714
106,4.0,140.0,2.0657899379730225,58700.0,1.427970051765442,2.12342000007629
107,5.0,240.0,2.9894700050354004,75400.0,1.5523099899291992,3.04990005493164
108,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
109,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
110,4.0,170.0,2.598680019378662,59100.0,1.4309500455856323,2.64449000358582
111,5.0,190.0,2.2789499759674072,53700.0,1.3907400369644165,2.3243401050567596
112,7.0,310.0,2.725559949874878,42300.0,1.3058600425720217,2.7439899444580096
113,4.0,440.0,7.394740104675293,1060000.0,8.883170127868652,8.78472995758057
114,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
115,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
116,6.0,410.0,4.434209823608398,16600.0,1.1145100593566897,4.3755002021789595
117,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
118,6.0,290.0,3.013159990310669,64100.0,1.4681700468063354,3.0566000938415496
119,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
120,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
121,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
122,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
123,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
124,4.0,140.0,2.0657899379730225,58700.0,1.427970051765442,2.12342000007629
125,3.0,90.0,1.7105300426483154,79500.0,1.5828399658203125,1.8066699504852302
126,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
127,5.0,140.0,1.5684200525283811,24800.0,1.175570011138916,1.5883100032806399
128,8.0,240.0,1.7105300426483154,928000.0,7.900360107421875,3.04078006744385
129,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
130,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
131,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
132,5.0,140.0,1.5684200525283811,36900.0,1.265660047531128,1.6059099435806299
133,3.0,120.0,2.4210500717163086,0.0,0.0,2.1914598941803
134,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
135,3.0,90.0,1.7105300426483154,23200.0,1.1636500358581543,1.72478997707367
136,3.0,70.0,1.236840009689331,2300.0,1.0080399513244631,1.2317199707031201
137,6.0,190.0,1.828950047492981,18700.0,1.1301499605178833,1.83390998840332
138,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
139,3.0,70.0,1.236840009689331,3100.0,1.0140000581741333,1.2328900098800701
140,5.0,130.0,1.42631995677948,149000.0,2.100300073623657,1.63015997409821
141,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
142,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
143,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
144,5.0,140.0,1.5684200525283811,542000.0,5.026390075683594,2.34055995941162
145,5.0,250.0,3.1315801143646236,460000.0,4.415860176086426,3.7480800151825
146,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
147,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
148,5.0,120.0,1.284209966659546,5370.0,1.0309000015258791,1.28245997428894
149,4.0,180.0,2.776319980621338,37000.0,1.2663999795913696,2.7858500480651895
150,19.0,1050.0,3.505539894104004,277000.0,3.053329944610596,3.84717988967896
151,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
152,8.0,510.0,4.108550071716309,755000.0,6.612289905548097,5.13139009475708
153,7.0,370.0,3.334589958190918,227000.0,2.681050062179565,3.6074800491332994
154,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
155,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
156,9.0,380.0,2.5789499282836914,97300.0,1.7153700590133667,2.6807799339294403
157,16.0,640.0,2.4210500717163086,356000.0,3.6415200233459473,2.90282011032104
158,3.0,440.0,10.0,146000.0,2.0779600143432617,10.0
159,5.0,300.0,3.84210991859436,790000.0,6.872879981994629,4.92204999923706
160,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
161,3.0,90.0,1.7105300426483154,278000.0,3.0607700347900386,2.09538006782532
162,16.0,640.0,2.4210500717163086,356000.0,3.6415200233459473,2.90282011032104
163,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
164,5.0,310.0,3.9842100143432617,112000.0,1.824820041656494,4.074729919433589
165,3.0,70.0,1.236840009689331,2300.0,1.0080399513244631,1.2317199707031201
166,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
167,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
168,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
169,3.0,70.0,1.236840009689331,2300.0,1.0080399513244631,1.2317199707031201
170,3.0,170.0,3.605259895324707,921000.0,7.8482398986816415,4.88124990463257
171,10.0,950.0,6.328949928283691,437000.0,4.244609832763672,6.837609767913821
172,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
173,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
174,16.0,640.0,2.4210500717163086,356000.0,3.6415200233459473,2.90282011032104
175,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
176,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
177,4.0,100.0,1.3552600145339966,71100.0,1.5202900171279907,1.44746005535126
178,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
179,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
180,4.0,110.0,1.53288996219635,32800.0,1.235129952430725,1.5652500391006499
181,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
182,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
183,6.0,130.0,1.1184200048446655,93300.0,1.6855800151824951,1.2484099864959701
184,5.0,120.0,1.284209966659546,5370.0,1.0309000015258791,1.28245997428894
185,5.0,120.0,1.284209966659546,5370.0,1.0309000015258791,1.28245997428894
186,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
187,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
188,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
189,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
190,6.0,390.0,4.197370052337647,1110000.0,9.255450248718262,5.73446989059448
191,3.0,60.0,1.0,52400.0,1.381060004234314,1.0732599496841402
192,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
193,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
194,4.0,330.0,5.440790176391602,153000.0,2.130079984664917,5.5570502281189
195,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
196,8.0,510.0,4.108550071716309,755000.0,6.612289905548097,5.13139009475708
197,4.0,280.0,4.5526299476623535,29900.0,1.2135399580001829,4.5105099678039595
198,7.0,420.0,3.84210991859436,239000.0,2.770400047302246,4.12063980102539
199,7.0,420.0,3.84210991859436,239000.0,2.770400047302246,4.12063980102539
200,5.0,130.0,1.42631995677948,13800.0,1.0936599969863892,1.43351995944977
201,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
202,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
203,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
204,6.0,150.0,1.3552600145339966,35100.0,1.2522499561309814,1.39509999752045
205,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
206,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
207,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
208,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
209,5.0,130.0,1.42631995677948,13800.0,1.0936599969863892,1.43351995944977
210,6.0,290.0,3.013159990310669,64100.0,1.4681700468063354,3.0566000938415496
211,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
212,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
213,16.0,640.0,2.4210500717163086,356000.0,3.6415200233459473,2.90282011032104
214,16.0,640.0,2.4210500717163086,356000.0,3.6415200233459473,2.90282011032104
215,9.0,230.0,1.3947399854660034,57600.0,1.4197800159454346,1.46638000011444
216,11.0,670.0,3.9066998958587646,622000.0,5.622029781341553,4.740789890289309
217,10.0,580.0,3.7000000476837163,4295.0,1.0228950381278992,3.640475034713745
218,4.0,120.0,1.7105300426483154,10300.0,1.0676100254058838,1.70601999759674
219,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
220,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
221,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
222,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
223,9.0,230.0,1.3947399854660034,57600.0,1.4197800159454346,1.46638000011444
224,3.0,130.0,2.65789008140564,14700.0,1.1003700494766235,2.63774991035461
225,6.0,410.0,4.434209823608398,16600.0,1.1145100593566897,4.3755002021789595
226,3.0,120.0,2.4210500717163086,0.0,0.0,2.1914598941803
227,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
228,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
229,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
230,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
231,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
232,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
233,5.0,180.0,2.1368401050567627,937000.0,7.96737003326416,3.4702699184417702
234,3.0,70.0,1.236840009689331,13900.0,1.0944099426269531,1.2486000061035198
235,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
236,8.0,510.0,4.108550071716309,755000.0,6.612289905548097,5.13139009475708
237,17.0,680.0,2.4210500717163086,934000.0,7.945040225982666,3.74349999427795
238,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
239,17.0,680.0,2.4210500717163086,934000.0,7.945040225982666,3.74349999427795
240,9.0,230.0,1.3947399854660034,57600.0,1.4197800159454346,1.46638000011444
241,3.0,80.0,1.4736800193786619,9400.0,1.0608999729156494,1.4733799695968601
242,19.0,1050.0,3.505539894104004,277000.0,3.053329944610596,3.84717988967896
243,19.0,1050.0,3.505539894104004,277000.0,3.053329944610596,3.84717988967896
244,5.0,140.0,1.5684200525283811,24800.0,1.175570011138916,1.5883100032806399
245,3.0,110.0,2.184210062026977,67500.0,1.4934899806976318,2.2518799304962203
246,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
247,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
248,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
249,5.0,310.0,3.9842100143432617,112000.0,1.824820041656494,4.074729919433589
250,3.0,70.0,1.236840009689331,3100.0,1.0140000581741333,1.2328900098800701
251,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
252,9.0,380.0,2.5789499282836914,97300.0,1.7153700590133667,2.6807799339294403
253,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
254,9.0,380.0,2.5789499282836914,97300.0,1.7153700590133667,2.6807799339294403
255,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
256,10.0,490.0,3.060529947280884,185000.0,2.368340015411377,3.27870988845825
257,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
258,16.0,640.0,2.4210500717163086,356000.0,3.6415200233459473,2.90282011032104
259,5.0,140.0,1.5684200525283811,24800.0,1.175570011138916,1.5883100032806399
260,5.0,140.0,1.5684200525283811,24800.0,1.175570011138916,1.5883100032806399
261,5.0,240.0,2.9894700050354004,75400.0,1.5523099899291992,3.04990005493164
262,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
263,6.0,170.0,1.59211003780365,28300.0,1.2016199827194214,1.61653995513916
264,5.0,140.0,1.5684200525283811,542000.0,5.026390075683594,2.34055995941162
265,6.0,290.0,3.013159990310669,64100.0,1.4681700468063354,3.0566000938415496
266,16.0,640.0,2.4210500717163086,356000.0,3.6415200233459473,2.90282011032104
267,6.0,130.0,1.1184200048446655,4020.0,1.0208499431610107,1.1185599565506001
268,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
269,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
270,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
271,3.0,240.0,5.263160228729248,68900.0,1.5039099454879759,5.26122999191284
272,11.0,670.0,3.9066998958587646,622000.0,5.622029781341553,4.740789890289309
273,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
274,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
275,5.0,250.0,3.1315801143646236,460000.0,4.415860176086426,3.7480800151825
276,7.0,370.0,3.334589958190918,227000.0,2.681050062179565,3.6074800491332994
277,4.0,140.0,2.0657899379730225,58700.0,1.427970051765442,2.12342000007629
278,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
279,7.0,600.0,5.669169902801514,34400.0,1.247040033340454,5.607619762420651
280,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
281,5.0,270.0,3.41579008102417,1050000.0,8.808719635009766,4.88381004333496
282,8.0,560.0,4.5526299476623535,319000.0,3.3660399913787837,4.93099021911621
283,19.0,1050.0,3.505539894104004,277000.0,3.053329944610596,3.84717988967896
284,8.0,210.0,1.4440799951553345,25900.0,1.1837600469589231,1.46845996379852
285,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
286,3.0,60.0,1.0,4380.0,1.0235300064086914,1.00341999530792
287,5.0,400.0,5.263160228729248,312000.0,3.313920021057129,5.6148099899292
288,6.0,270.0,2.776319980621338,11100.0,1.0735599994659424,2.74817991256714
289,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
290,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
291,6.0,190.0,1.828950047492981,18700.0,1.1301499605178833,1.83390998840332
292,3.0,90.0,1.7105300426483154,278000.0,3.0607700347900386,2.09538006782532
293,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
294,3.0,70.0,1.236840009689331,1710.0,1.0036499500274658,1.23087000846863
295,3.0,80.0,1.4736800193786619,4190.0,1.0221099853515625,1.46580004692078
296,5.0,270.0,3.1315799951553345,120110.0,1.885200023651123,3.253724932670595
297,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
298,11.0,585.0,2.9632949829101562,139110.0,2.026664972305298,3.11699497699738
299,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
300,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
301,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
302,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
303,4.0,100.0,1.3552600145339966,71100.0,1.5202900171279907,1.44746005535126
304,6.6552059052059045,322.2766122766123,2.909255838523841,257732.2999222999,2.902939516301292,3.2353892118410257
