,actors_movieCount,actors_ratingSum,actors_normalizedMovieRank,actors_googleHits,actors_normalizedGoogleRank,actors_normalizedRating
324,26.0,1395.0,3.8673149943351746,2258750.0,6.823644936084747,6.523159921169283
325,24.0,1040.0,2.8889575004577637,937500.0,4.221293369928996,3.8809475898742676
326,4.0,80.0,1.0,0.0,3.0152027458629536,1.0
327,39.0,1920.0,3.8278867403666177,2430000.0,7.265433311462402,6.75247319539388
328,4.5,90.0,1.0,34050.0,1.1722500324249268,1.3340499997139
329,16.41485507246378,715.5120137299773,2.978873827819329,649043.6336765825,3.0152027458629536,3.543942889077894
330,19.75,820.0,3.031612515449524,438000.0,2.126514971256256,3.3698350191116346
331,31.5,1585.0,3.827114999294281,1854500.0,5.780769854784012,5.905882298946381
332,24.75,1287.5,4.025480091571808,1183000.0,4.048447519540787,5.03163743019104
333,16.41485507246378,715.5120137299773,2.978873827819329,649043.6336765825,3.0152027458629536,3.543942889077894
334,23.75,1032.5,3.0813199579715724,1250350.0,4.222197562456131,4.59255737066269
335,21.0,817.5,3.0351325273513794,477250.0,2.227767527103424,3.4295499324798553
336,19.666666666666668,983.3333333333334,3.00848658879598,1182000.0,5.570519804954529,4.261226654052737
337,32.666666666666664,1563.3333333333333,3.7845266660054526,1986666.6666666667,6.121730009714763,6.075933456420899
338,5.0,110.0,1.1956499814987185,0.0,3.0152027458629536,1.1115100383758503
339,6.333333333333333,166.66666666666666,1.4347832997639973,16933.333333333332,1.0620949864387512,1.65134334564209
340,16.41485507246378,715.5120137299773,2.978873827819329,649043.6336765825,3.0152027458629536,3.543942889077894
341,20.5,795.0,2.7935750484466553,890250.0,3.2932175397872925,3.8991100192070003
342,12.666666666666666,630.0,3.3804334004720054,123666.66666666667,1.315600037574768,3.106476704279583
343,19.0,822.5,3.5528125166893005,741750.0,3.5479699770609536,3.97149008512497
344,17.666666666666668,673.3333333333334,2.747529983520508,283000.0,1.7266466617584229,2.9800333182017003
345,21.5,887.5,3.1703974902629852,494500.0,2.2722724974155426,3.532004952430725
346,11.666666666666666,400.0,2.258400003115336,144666.66666666666,1.5563799738883972,2.3085500399271632
347,8.0,370.0,3.567929983139038,85100.0,1.2161099910736084,3.15664005279541
348,21.25,975.0,3.5584749579429626,1122500.0,3.8923700153827667,4.6765225529670715
